subject,n_prompt,first_response,second_response,model_preference,subject_preference,agreement_subject_model,question_order,metric_mean_abs_first,metric_mean_abs_second,entropy_shannon_first,entropy_shannon_second,entropy_conditional_first,entropy_conditional_second,alpha_asym_F3_minus_F4_first,alpha_asym_F3_minus_F4_second,bp_delta_first,bp_delta_second,bp_theta_first,bp_theta_second,bp_alpha_first,bp_alpha_second,bp_beta_first,bp_beta_second,bp_gamma_first,bp_gamma_second,psd_total_0_40_first,psd_total_0_40_second,plv_mean_weight_delta_first,plv_mean_weight_delta_second,plv_mean_weight_theta_first,plv_mean_weight_theta_second,plv_mean_weight_alpha_first,plv_mean_weight_alpha_second,plv_mean_weight_beta_first,plv_mean_weight_beta_second,plv_mean_weight_gamma_first,plv_mean_weight_gamma_second
Sub08,2,2.1,2.2,2.2,2.1,False,18,6.60857701630006e-06,6.67764932515236e-06,5.500884792954116,5.542448032437625,3.609288743378169,2.9041242819376376,4.309083440185046e-12,-3.380918835231528e-14,1.7079819957893334e-11,8.242891260001908e-12,9.615575431962625e-12,2.356823626501681e-12,3.6926174431680764e-12,3.909039197197337e-12,3.914409863158693e-12,3.9482799830264095e-12,4.5213372334183744e-13,5.596470777970935e-13,6.176193745880344e-11,3.0350743445230494e-11,0.408632437286842,0.4291109213478425,0.3781741383714008,0.3592542831705672,0.3745737776840262,0.36078501824150483,0.23689493888493118,0.25346684974570033,0.22054746074615744,0.25252786552326945
Sub08,1,1.1,1.2,1.1,1.2,False,19,8.205859403811872e-06,7.418947126459773e-06,5.4761483588491116,5.5979531305389445,2.917601744028036,3.460321877941106,-1.8101624558458728e-12,-3.2571969066722704e-12,1.1562087527473507e-11,9.243647272223967e-12,4.440332323186228e-12,3.069835543177278e-12,1.0308755667876236e-11,5.467617324903543e-12,1.6834237434109669e-12,2.3748747474029565e-12,4.028414579881199e-13,6.173529373283169e-13,4.126293750899762e-11,3.721365804314322e-11,0.5819202317737492,0.43276610170829133,0.46925957311608396,0.34432087890498253,0.3904954054915681,0.36905205980100864,0.2673727772523827,0.25211703570530863,0.3022139296417886,0.24363431264871127
Sub08,26,26.2,26.1,26.2,26.1,False,20,7.157582336929248e-06,7.031930048071284e-06,5.378153566455032,5.5665657929236545,3.9609076925610136,3.185021816159419,-9.98573994521282e-14,-1.2853089167912523e-13,1.8468053813229703e-11,1.327371985925027e-11,5.446270229596317e-12,8.131034226392063e-12,3.2411353577824086e-12,2.10772408521735e-12,3.492100417354351e-12,2.668902123083817e-12,7.541431606996865e-13,8.510443150771929e-13,6.002192572049079e-11,3.4403297935038834e-11,0.41768980295621894,0.39875050726130956,0.36322571664020925,0.4441005179230974,0.34446641615628765,0.4060613586737501,0.22704391117436534,0.23930747307759945,0.23636770711083188,0.27342815426117256
Sub08,19,19.1,19.2,19.1,19.1,True,21,7.3554998115030905e-06,5.441943407849689e-06,5.535007914614297,5.545082090828618,4.183120134053789,3.4106733561066047,5.141088175846375e-13,5.312458947201876e-12,4.4015056138265135e-12,6.5186829968544845e-12,2.434030080258647e-12,8.013362942735168e-12,5.823825978012471e-12,1.2593099836111104e-11,3.7767934827507454e-12,4.003572604395533e-12,6.148920127500968e-13,8.122257674313999e-13,3.0800640380265455e-11,3.5127882405418186e-11,0.39601193921460787,0.36618129344776795,0.34847165721406703,0.3794846759870479,0.3539074868442295,0.41676557043245577,0.21834120803610993,0.24287236634473441,0.22743654678662367,0.27907559407418925
Sub08,16,16.2,16.1,16.1,16.2,False,22,7.4969639154066775e-06,7.03448316378394e-06,5.4405946851254114,5.565476008636786,3.484959757127845,3.0407545960704025,-3.0697104591104313e-13,-4.1270883790671205e-13,2.3385185225939918e-11,4.2089751667746e-12,1.378703647298741e-11,6.256778061886869e-12,4.03092349593641e-12,3.915314415360582e-12,2.5966336523345175e-12,3.466074235378571e-12,5.60596455230993e-13,7.887237327851332e-13,7.128128809760724e-11,2.7776039584526764e-11,0.47162142737661017,0.5354635190097178,0.37843228650311106,0.4314439381216665,0.39791606910110067,0.4220929532474309,0.23440554662344446,0.25064985763250036,0.24915971833059253,0.25135123826548755
Sub08,15,15.2,15.1,15.1,15.2,False,23,6.806967817353075e-06,5.3592880403017075e-06,5.384746958259219,5.460976409146831,4.021915006330479,2.8750799371639633,-5.271842234084759e-12,-1.0963786044809636e-12,1.0261506591557964e-11,6.306843344273482e-12,8.392737936889535e-12,3.1661257781027718e-12,3.202393939112759e-12,2.984639468148175e-12,1.890117799008684e-12,1.7625654985940265e-12,5.323702644964727e-13,7.952520032217123e-13,3.1508668413485445e-11,2.3912661300308157e-11,0.46265207580903006,0.4116379474076813,0.3572896223980714,0.42710469330286266,0.3578123855557598,0.42939381057848236,0.2391965048834581,0.27090302171304587,0.22586936984742925,0.2897332855143672
Sub08,11,11.1,11.2,11.2,11.2,True,24,5.286165997591105e-06,5.991226985295836e-06,5.035115023398283,5.1041642987442595,2.7310121811689054,2.718887953215888,1.709414631341057e-12,-6.3193999233916595e-15,7.0782627391227706e-12,6.687032874407781e-12,5.6163776510079464e-12,2.4733685096400993e-12,2.902269234807298e-12,7.060688685408918e-12,2.218427462710488e-12,6.433216916953341e-12,5.689912923412741e-13,8.156282074596943e-13,2.1602910048167808e-11,3.7678839016038536e-11,0.5053452120644546,0.5216008619108641,0.4727960363641233,0.4140825300177371,0.47135532794214124,0.4725667228700504,0.32395433843468013,0.2659451383797454,0.31103971870726593,0.3576617679514735
Sub08,7,7.1,7.2,7.1,7.1,True,25,4.615959537736965e-06,6.803790627490815e-06,4.927755991506105,5.487647410792657,2.596566510700661,3.330935384710037,8.878885384711324e-14,4.874115153671052e-13,3.4165845713317195e-12,7.689133172425862e-12,2.898498803141731e-12,5.494023963485488e-12,2.214332855647984e-12,4.56148577045451e-12,3.345318779174214e-12,5.231846900211834e-12,4.858050129089163e-13,5.661776945714937e-13,1.62267048561827e-11,4.240576943830806e-11,0.5948292488297713,0.5056748426515049,0.49055251388953897,0.38362176962778555,0.4530775880539207,0.38872134368871836,0.32293903935390406,0.2645719171393698,0.3724826952630881,0.24119163221206943
Sub08,28,28.2,28.1,28.2,28.1,False,26,6.147407848348938e-06,7.445427488350941e-06,5.519573303497374,5.401062739531477,3.226591794930471,3.6232148531577915,1.119687646607792e-12,-2.2164775007288346e-13,1.24663512798304e-11,2.0901597910066745e-11,3.702932169991783e-12,6.20547161866271e-12,2.405682077529599e-12,3.695983073687164e-12,2.4107042614904457e-12,5.052313816618052e-12,4.649948251095387e-13,4.615326073622937e-13,3.7785288592014186e-11,7.098035968775559e-11,0.4429657463455119,0.4469115720028427,0.37462268016386074,0.3649972387244146,0.3938712183774485,0.3523905140249128,0.2591941745447191,0.23092482745699178,0.25159234982767137,0.1993261808353756
Sub08,6,6.1,6.2,6.1,6.2,False,27,6.811934523759138e-06,7.575964076963896e-06,5.561914702302561,4.838039501279963,3.5062900874408127,3.6046249105932535,-2.226413318519346e-12,-2.3428965398116375e-12,7.974380278294407e-12,2.831625558768009e-11,4.017286155122811e-12,7.535478987950122e-12,7.409909225457132e-12,2.5725884549711054e-12,3.97339612445649e-12,2.5083776448388794e-12,5.03758660055451e-13,1.2034559769167773e-12,3.3328020769580986e-11,7.402088019193724e-11,0.3924389750208657,0.41707129914678087,0.4028289129307602,0.34446618563413245,0.36716152131856833,0.3574538949239683,0.24791339475958596,0.22192999815872716,0.23677258503563825,0.22613170698183133
Sub08,30,30.2,30.1,30.1,30.2,False,28,6.748842794502334e-06,7.443477271618537e-06,5.699974318209035,5.41258592860653,3.558588432552477,3.3802139243979834,-1.0653247261130386e-12,-9.250032718532435e-13,4.829162984295588e-12,1.1693739418088137e-11,4.7435891056830445e-12,5.941155095713239e-12,4.378546854873338e-12,2.3513366918277428e-12,2.6790780904555345e-12,4.891722522372898e-12,6.311298192952157e-13,8.038065049077559e-13,2.3780994424461908e-11,4.2955595644859365e-11,0.46368958896995494,0.5643833533817076,0.4166172169205318,0.3745002638789537,0.34788062747360554,0.35449380012361736,0.2409126974577625,0.2225434828171601,0.21499587463557995,0.24414549002596783
Sub08,23,23.1,23.2,23.2,23.2,True,29,9.19058340906799e-06,4.860975895170483e-06,3.625567516524453,5.026932259274443,3.538724066295826,2.9277439832742473,-2.0321481167762916e-12,1.6161600212007367e-12,1.2128905413042843e-11,8.431359223732391e-12,6.423423652619055e-12,9.508151858032782e-12,3.0926500591641617e-12,2.3704245384454688e-12,2.627857453930964e-12,1.6393183618689046e-12,9.53638295092428e-13,3.803179510949627e-13,1.4284386101903192e-10,2.2853623219059836e-11,0.4007515988856416,0.347032412329309,0.3314695967899698,0.3694481683379735,0.3577664108229378,0.39945740986890027,0.22279803847641452,0.2784643785571333,0.22268524126906017,0.2524874674078798
Sub08,25,25.1,25.2,25.2,25.1,False,30,6.440207107357628e-06,6.431605296331656e-06,5.1268621033973645,5.3508570851626756,4.2168139270416,4.137732163924684,1.737570381322588e-12,7.595401034570453e-12,2.1320956946741977e-11,4.647903821320819e-12,1.0354251465396523e-11,5.781501668061738e-12,3.8422639085604005e-12,4.7598491390043334e-12,5.6373302889196115e-12,3.223939449597973e-12,6.004723888901379e-13,7.29447225052187e-13,7.818937383060086e-11,3.0607686396026716e-11,0.3617863457449846,0.3854740798910911,0.35613873214365616,0.34472429158159434,0.3371612157478845,0.3384800825868307,0.21462927752747626,0.2289074202299477,0.20159511697610083,0.19577629046947356
Sub09,4,4.1,4.2,4.2,4.2,True,1,5.535841597650388e-06,6.25485525089509e-06,4.577508536494049,4.271199854563874,4.715509934351013,4.514567140952019,-8.062307858038663e-14,3.0578939324968327e-13,9.710660760878079e-12,6.139508289817302e-12,1.4247212688547938e-12,8.662921334172794e-13,1.6173474304589618e-12,1.6260812200534187e-12,1.6253406732385128e-12,2.9670432244857393e-12,2.341565189572018e-12,1.5311330835888598e-12,2.0207835657647556e-11,1.9545217797700278e-11,0.26471281597101587,0.30753110201125394,0.2845996152084328,0.2914373097221748,0.24546626601582947,0.26474749844659323,0.17661549430493237,0.18856990688445666,0.15926025948059663,0.1687496313971983
Sub09,10,10.2,10.1,10.1,10.2,False,2,5.973898164720708e-06,6.69899709047756e-06,4.309245825168747,4.535368341161042,4.440138270043522,4.5458010724999465,-2.3608139794912547e-13,-4.731820985964367e-13,1.0463142672427579e-11,6.839179302463191e-12,1.0552106923876195e-12,1.2096654338891838e-12,1.922982151014753e-12,1.2421211096996887e-12,1.3833283902802554e-12,2.489113753479684e-12,1.13898701286571e-12,9.540331098949783e-13,1.8824288294884023e-11,1.5799131991536604e-11,0.29630679530366405,0.32388165020478926,0.3005844136809092,0.2955673178741493,0.2686332202087434,0.26796020727251557,0.19899690194511835,0.2254612955864543,0.1748733024858879,0.19901899036298382
Sub09,1,1.2,1.1,1.1,1.2,False,3,6.300441506542168e-06,5.536236582651593e-06,4.673698724520408,5.49283622970071,4.22776357935393,3.0700095270567975,-4.0089704651464516e-13,3.464509037139607e-13,5.001473413792968e-12,6.7222892568613925e-12,2.2230282979757266e-12,1.0303356741288683e-12,1.7806334469295763e-12,2.831726798804996e-12,2.6621349654230944e-12,3.110987920341098e-12,8.166055499954557e-13,1.5224739293953855e-12,1.477667407382694e-11,1.917648214697579e-11,0.34463442508874337,0.4123772136154867,0.31880978094886253,0.406991881780897,0.30052564611174115,0.3836080724976704,0.23159567129721711,0.27675180745742245,0.2051654578819868,0.2637310067814251
Sub09,17,17.2,17.1,17.1,17.2,False,4,7.088231694673185e-06,5.256798437077138e-06,4.791480661560007,5.0800479693308365,3.97392518462928,2.724575288378635,1.0371729100200198e-12,6.253523374731854e-13,7.270068905775569e-12,1.6478288667415399e-12,1.3397478207441468e-12,6.046664951688939e-13,2.2088580071039014e-12,8.572228830691431e-13,3.1109231462293554e-12,1.0869797026587597e-12,1.6151066171020981e-12,2.2423314068384013e-12,1.8576487118516254e-11,1.594697695024404e-11,0.3846678109033797,0.529102711285409,0.3299675850073672,0.44895532381615094,0.30514846878259194,0.42457368384049904,0.2337818672753753,0.2789634939697472,0.2204181147616615,0.30175105388279466
Sub09,13,13.1,13.2,13.2,13.2,True,5,5.594535383644821e-06,7.505301384068704e-06,5.5680643226629805,4.774062939280147,3.0768968441998434,4.43945445517162,4.799779423991603e-13,3.3251712887232814e-13,1.0697873661832038e-11,5.605241787289233e-12,1.9860083973437544e-12,1.6653508899341862e-12,1.880086717730533e-12,2.109569356686738e-12,1.2232257448626367e-12,2.088329506465039e-12,1.5543984038542293e-12,1.5083108878733664e-12,3.392604509646269e-11,1.472871787852125e-11,0.44000726381032557,0.37835394087202445,0.373471605711623,0.3258547740174057,0.34239524996475373,0.30094058138984636,0.27408038336242585,0.2237405025921701,0.23531333404888982,0.21019448002455168
Sub09,28,28.2,28.1,28.2,28.1,False,6,6.56741108284308e-06,9.870058839603525e-06,5.244098343530291,5.223141284349968,3.686652879794272,4.179475038229672,1.0683901909065626e-13,-1.6079120423976121e-12,1.0874430518553422e-11,6.528204699490354e-11,2.054028252952257e-12,3.617060634736503e-12,2.2714556985182275e-12,2.148476649364e-12,1.5328666424242278e-12,2.3863589586779774e-12,1.3202920072358385e-12,1.9981458385628923e-12,3.308024240359396e-11,1.3077507797110878e-10,0.4595109896186167,0.49166770817236977,0.3356197918579463,0.355369204052211,0.31056177374212585,0.3319724427861579,0.22740341147634083,0.2377763648122105,0.21997379230795833,0.21388300561759543
Sub09,5,5.1,5.2,5.1,5.2,False,7,6.485394121951503e-06,6.50724260861295e-06,4.662355421981226,4.326069600991946,4.491242718684811,4.18612034691613,-1.3012975694597579e-13,1.3660130418336415e-13,7.209748075181176e-12,7.2233269122876265e-12,1.883057803935774e-12,1.4483592555301385e-12,2.2024869322290513e-12,1.5166190859372568e-12,1.4020891231495417e-12,2.311976685570814e-12,1.6365294835844893e-12,1.4205078727102388e-12,1.57151531695503e-11,1.6368561711504655e-11,0.33185144251363735,0.3368120682548954,0.3126358535724218,0.31746281370616053,0.29375847238934355,0.2915277290537706,0.22672999852666417,0.23050933690552738,0.2088833502129887,0.21010294080945222
Sub09,30,30.1,30.2,30.1,30.1,True,8,5.9076796906118085e-06,6.141037624092957e-06,4.564658245850819,4.738177928576448,2.597103442384258,3.9034179004370673,8.431135194489996e-13,7.328185046410755e-13,6.458274766396986e-12,6.707649370642595e-12,8.154509662891472e-13,7.149026992729559e-13,2.106901540837037e-12,2.462217007509903e-12,2.080161589085484e-12,2.328178584826111e-12,1.465723299965029e-12,9.803533641673143e-13,1.4726704224535503e-11,1.630914511605521e-11,0.33025356453563814,0.3495843580746438,0.2961761412672569,0.30015995467793516,0.2854074646834792,0.29945861360049036,0.23328005608641664,0.2454473130002369,0.21223050759280712,0.212010371325563
Sub09,27,27.2,27.1,27.1,27.2,False,9,5.759872150378034e-06,5.661060274723614e-06,4.276830805157424,4.53434523060135,4.605872156156581,4.355435290255361,1.0049183655757972e-12,7.22925299533549e-13,7.288297789561455e-12,8.081527318415153e-12,1.4155050212169077e-12,9.200688433100846e-13,2.3142120495801506e-12,2.490852031949336e-12,1.4635413549900418e-12,1.940543025991422e-12,1.257684673238788e-12,9.815587262891539e-13,1.8662735282900156e-11,1.827756930347141e-11,0.30870928687801813,0.3109475427416681,0.2989857179431278,0.3155766679444185,0.267440521726101,0.2796266848450605,0.21685256530599048,0.21464983200387244,0.187885412642364,0.19616822920268054
Sub09,20,20.1,20.2,20.2,20.2,True,10,5.691853336038128e-06,5.916208410872264e-06,4.7056113512215845,5.171695382031551,4.668780272359158,3.7267871106999872,-3.735169433941686e-13,-9.282953846272849e-13,1.477919436551559e-11,5.31025657094406e-12,1.6445606215960261e-12,6.611681859195138e-13,1.5836506044692075e-12,1.675651055064012e-12,2.2630577486366155e-12,2.9147695603029884e-12,9.166015032938257e-13,1.0663189563759975e-12,2.0442267856277747e-11,1.6549917994417266e-11,0.30567543548807724,0.4112206484343657,0.29809011410428615,0.3321108351777491,0.27453029893039577,0.30597920573926324,0.21252977418788038,0.23522751657672458,0.19740705884723148,0.21133242954601852
Sub09,26,26.1,26.2,26.2,26.1,False,11,5.995449149478532e-06,7.316202894701644e-06,5.068506445419662,5.1812796038978455,4.022591008608107,4.144602131291433,-2.644821460890206e-13,6.41885167586169e-14,5.386747237303002e-12,1.0693265847689039e-11,1.4112710872573519e-12,1.0787989663462303e-12,1.7779053111363848e-12,1.7732200060830345e-12,2.2132073535215014e-12,1.3806809692126305e-12,7.31454163930723e-13,7.308038788720948e-13,1.6387792720608513e-11,1.987591663981994e-11,0.3802137437517337,0.40211355234827995,0.3380753722005794,0.33849157348645514,0.31417996367603046,0.3000185768959983,0.237409152635192,0.23245545280877683,0.21386894351859653,0.20703922132522226
Sub09,2,2.1,2.2,2.2,2.1,False,12,5.261728176165538e-06,5.08616503244685e-06,4.801643721225579,5.061743858869567,4.172747209538632,3.7540320469554023,-1.257520539233531e-13,-2.526238935567976e-13,5.718060541364476e-12,1.0332618899858805e-11,1.2741879052477871e-12,1.39225084419729e-12,2.0630990371206377e-12,1.6413051788649015e-12,1.4366323810501015e-12,2.029908408393725e-12,1.011963058638557e-12,9.353936525523437e-13,1.4968560061515377e-11,1.612033433076831e-11,0.31622080324147567,0.33228394133875394,0.3102062964870862,0.3153398192881948,0.3056511685880381,0.2895127487117929,0.2180901495148088,0.22746191682025158,0.19557459883955788,0.220548003248797
Sub09,23,23.1,23.2,23.2,23.2,True,13,6.444556910870194e-06,5.886203247144577e-06,5.132770911270118,5.5821398584425586,4.082652358696762,3.3112658804663795,-2.469887116788941e-13,1.7811120102334102e-12,1.482539471148423e-11,8.992062945657148e-12,1.2785039673985326e-12,1.3520758203247675e-12,1.5026167461502058e-12,2.354712644679672e-12,2.084705932217534e-12,1.7087780317086339e-12,1.745201198156564e-12,7.842788582927884e-13,2.2005950949851725e-11,2.2532028808104493e-11,0.3722703132945551,0.5025742420262369,0.3197359019500465,0.34221776375172536,0.30355181869894154,0.4257675491690235,0.22451351328138658,0.2532289164198633,0.20354123629988705,0.25017150195245696
Sub09,11,11.2,11.1,11.2,11.2,True,14,5.455030281421206e-06,5.05698679098192e-06,5.015363116691982,5.204788943573755,3.231261600360946,3.4487850225349956,2.6885140148014076e-14,1.945175088053364e-12,4.3033223542154215e-12,9.490306047592363e-12,1.2428156092806945e-12,1.882190379860699e-12,2.348465478512405e-12,1.6726720266560785e-12,1.1349876168680381e-12,3.4670661448970056e-12,5.589004662390015e-13,8.167411327252426e-13,1.4468420651925396e-11,1.5649683636228867e-11,0.44568014863545385,0.35583472478850015,0.36572857500844463,0.37475734343891814,0.31978980247802924,0.3097130917124869,0.24377224828421018,0.2540007957707954,0.2308446844060153,0.2534887100853085
Sub09,3,3.1,3.2,3.1,3.2,False,15,5.6398545697814275e-06,5.6489297528039806e-06,4.796488731089419,4.892898606980351,4.6260179647786,3.9687518194780136,1.795743240405767e-13,3.0362501969988945e-13,7.834642981625382e-12,5.853027827896056e-12,1.010960110524101e-12,2.02090697693352e-12,2.0518471485577714e-12,1.3378884334843741e-12,1.7215825404959059e-12,1.907714964536494e-12,1.6684874980998961e-12,8.313545470583138e-13,1.900715492607997e-11,1.6115909843834617e-11,0.29623475211114725,0.3163597774058082,0.2929994387913958,0.32546914578107167,0.27282468637092333,0.29071638243760345,0.20289431432448946,0.20043512474041816,0.17458836727972085,0.1816978815341034
Sub09,16,16.1,16.2,16.1,16.2,False,16,6.293768857250955e-06,6.7084439823012935e-06,5.2043541291993085,4.809504928068918,3.6972488591929413,3.9494115287226683,4.2134492137423283e-13,6.602245856413183e-13,5.7211253320324206e-12,2.4519883362978876e-11,1.5804512941870675e-12,1.4762750314043881e-12,2.000855177755223e-12,1.9655445162098314e-12,1.1952175473867493e-12,1.5859581324282059e-12,8.708480346418877e-13,7.725054551915763e-13,1.6528248692596727e-11,2.3409060588448226e-11,0.3833052016095228,0.43376037535977946,0.3569308660696411,0.33800179630789146,0.31444363461111635,0.3087764294114149,0.232317298257423,0.22037610868704616,0.210564034051871,0.20217342681265993
Sub09,9,9.1,9.2,9.2,9.2,True,17,5.235574049791491e-06,5.737893876991995e-06,4.820479921321659,4.650536806617828,4.4995249560601,4.232648186220224,1.0268732230595071e-13,-6.624291666972466e-13,3.4934683437332703e-12,6.054116397532555e-12,1.8713446843296266e-12,1.2627688619561431e-12,1.7384174626839234e-12,1.3256227203889426e-12,1.5349210184216338e-12,1.837638171698364e-12,7.876574503562554e-13,7.40893193192809e-13,1.366462097365923e-11,1.475382320426734e-11,0.30827550826795685,0.36372184380881917,0.29877373192049705,0.31706991262286405,0.29013881411099623,0.28696888666369547,0.20368282157994136,0.21418666763054073,0.17353273800530788,0.18758634123695636
Sub09,21,21.2,21.1,21.2,21.1,False,18,5.366408065782345e-06,5.830659690148212e-06,4.290381011024134,4.646378461386247,4.649216362284376,4.1542022926901785,-2.6922680144106174e-13,3.2996187245905223e-13,4.249372754070163e-12,6.609305361414756e-12,1.6154417150612307e-12,1.3968421661888983e-12,1.7291781783645576e-12,1.7937216220851204e-12,1.3844803405769386e-12,2.1887813909315647e-12,7.685118244971778e-13,1.2031696912232054e-12,1.335713186748094e-11,1.741792208478274e-11,0.2853189216299421,0.32504233416768513,0.304104248588959,0.32429848574712056,0.27696613893073185,0.27891462231813474,0.21148968901338597,0.22284094616487718,0.19438246050066585,0.21139638686428036
Sub09,18,18.2,18.1,18.2,18.2,True,19,4.957430564354064e-06,5.2137239753710275e-06,5.224996073246659,5.120209084138375,3.482790628202511,3.498515212451652,5.041757432245339e-13,-1.2223691288997736e-12,1.2383767665995473e-11,7.99348118579658e-12,2.117103834044959e-12,1.2358779481448035e-12,1.7915773890993576e-12,1.5497607769049272e-12,1.8990650439245824e-12,1.4552814158469941e-12,7.407464288764762e-13,1.6275925863100797e-12,2.695940248473099e-11,1.9740925584299193e-11,0.3231274168320706,0.36462112161637295,0.3487451080421236,0.38241719670763635,0.29792768468809266,0.3520910726576062,0.2303699026766117,0.24033393470764614,0.2175809269640781,0.25645918373479343
Sub09,25,25.2,25.1,25.2,25.2,True,20,5.995954461830914e-06,5.917657149767946e-06,4.483166199103406,4.620208441410627,4.601500985714123,4.610856887223035,1.338990044726928e-13,-3.6954448835272893e-13,6.989747367886671e-12,6.250275102445046e-12,9.049495754190588e-13,1.3611066138903774e-12,1.287459047571015e-12,1.730308268815667e-12,1.379351951023849e-12,9.854290931751742e-13,8.02338711255881e-13,7.539218209871837e-13,1.3860369957637646e-11,1.4083727634839952e-11,0.32502783336113017,0.3521145850936833,0.2998088868629404,0.3155287027756609,0.27519644019853423,0.2789542553174567,0.2208586690616375,0.22608019915461547,0.18247475957190068,0.19778958720739145
Sub09,15,15.1,15.2,15.1,15.1,True,21,4.596661079308659e-06,6.970462125625432e-06,5.469671030377284,4.822545442803314,3.2834952524339562,4.351167005393458,-4.385211032670434e-13,5.080878287697429e-13,4.531282470646726e-12,1.5415981673355117e-11,8.143817634474336e-13,1.9336040415801525e-12,2.5908226650825467e-12,1.3153787238381724e-12,1.2325970993749105e-12,1.4858661184974013e-12,6.720333691917596e-13,7.436700707969031e-13,1.5393732244779552e-11,3.010738785139764e-11,0.4035710097782394,0.37737192871312986,0.38653135363940994,0.320277164738745,0.3473564755056815,0.30772967877596197,0.24665176431316388,0.23256964946184688,0.23589067768209093,0.20351803257506665
Sub09,7,7.2,7.1,7.1,7.2,False,22,9.130411137921741e-06,4.446949521229585e-06,4.99509526082639,5.090184412901955,4.0980777590723045,2.406016635372549,-5.368915334579276e-13,-8.407397277267639e-13,6.59124730093315e-12,9.631953189639366e-12,1.2245964518019451e-12,7.483388330960189e-13,2.3554152714651383e-12,1.3584261421124384e-12,1.3185409937310844e-12,1.2487182545460963e-12,1.1096934870897094e-12,9.142285973218794e-13,1.6466832839477126e-11,1.197424082565905e-11,0.4441238080114695,0.6958062353927145,0.3529921474969816,0.4485459375541994,0.29745640399327894,0.40113351808164915,0.23290683170706583,0.26266947024369497,0.2100405269196833,0.3226289543289439
Sub09,8,8.2,8.1,8.2,8.2,True,23,6.119482443192618e-06,6.633652558624901e-06,4.747798040472306,5.286333203288239,3.6006197191779936,3.9396862301683724,3.131205673851394e-13,2.307433099312322e-13,4.176847975385388e-12,3.681174211784924e-12,1.4701365630619243e-12,1.3770442680178149e-12,1.9868973772671292e-12,2.0452854906232133e-12,1.2567422181448526e-12,1.6908478595192244e-12,8.424314878514069e-13,9.68750388142754e-13,1.6156753160786807e-11,1.5782376225367204e-11,0.41168005975899075,0.3692639151624917,0.337642602046482,0.36073529313401415,0.3163290029434665,0.2913494541209139,0.23736138613927552,0.23468715405349624,0.22608491165132402,0.2168911122163671
Sub09,12,12.1,12.2,12.1,12.2,False,24,4.879135402133656e-06,6.39186947349421e-06,4.925930144694801,4.606075069595955,3.7257880407940682,4.205513080624193,4.843942173381478e-13,1.9764690441584576e-12,4.961608304918681e-12,8.138636380951372e-12,2.610461090396536e-12,1.1988571876708294e-12,1.503481489437353e-12,1.8450876457419384e-12,1.6876754559020675e-12,1.5473976129062324e-12,9.64613925614001e-13,7.719206022166524e-13,1.2586297165892636e-11,1.9651415467450722e-11,0.3532256147274005,0.3356203584410334,0.34208293441619597,0.3137455742181212,0.31150547003321266,0.2789356175937621,0.2360201403725752,0.21903491435473688,0.2247633501624419,0.20272320815178546
Sub09,24,24.1,24.2,24.2,24.2,True,25,6.163209243169515e-06,6.024356262199131e-06,4.159543368285307,4.745187267451696,4.646267941833804,4.491168842698443,-1.7106902405495366e-13,1.0240874213129863e-12,5.03569895601822e-12,5.911244346896563e-12,9.201401682082279e-13,2.184441011500821e-12,1.2090802829878474e-12,1.6335043091141162e-12,1.187376608619757e-12,2.0794629379115827e-12,9.289409049578025e-13,5.877262844415962e-13,1.5979054606780183e-11,1.7522799831918546e-11,0.32524443117955365,0.34795099458520284,0.32704339132786736,0.3155314903571564,0.2768518792484411,0.27492177572539506,0.22122151191347394,0.219575648669803,0.19762223613746707,0.2056305632350233
Sub09,6,6.1,6.2,6.1,6.2,False,26,6.742933891591894e-06,6.311250595136553e-06,4.965103206595043,4.799048502979685,3.151358364644909,4.187401867933344,-3.0500026096709176e-13,6.65704476527548e-14,4.795171789773594e-12,6.12317744946731e-12,1.1965310073688348e-12,1.2836711607334768e-12,1.904965538232131e-12,1.7987891943984114e-12,1.2317346258370012e-12,1.288817955540673e-12,1.0320960986702835e-12,8.763944021176366e-13,1.4900532152593715e-11,1.503586012797466e-11,0.3560350162743623,0.37137919659667457,0.34174966835540443,0.3235542161246888,0.2975647642661715,0.2878757590595208,0.21926674828488146,0.21368389286625278,0.1926521871540984,0.19669501392067765
Sub09,14,14.2,14.1,14.1,14.1,True,27,5.716419532323948e-06,5.8058639384577426e-06,4.652151053386017,4.411735552046825,4.5601702871831575,4.451374571790753,1.5202177079453659e-12,1.0664062705626457e-12,5.996331669494531e-12,4.377278922995999e-11,1.7879238955662123e-12,3.026104669406442e-12,1.6259962649494221e-12,2.2457466405468756e-12,2.802719086078037e-12,2.7118594633269324e-12,1.4565652359543688e-12,9.121166270519916e-13,1.9580947935630937e-11,9.307026192869914e-11,0.3101437341317185,0.3196355386216574,0.3158318085085168,0.2990371034762081,0.2818728370714821,0.2847821475859922,0.2116460546413172,0.20935761346129128,0.1848359941470253,0.18182024515957138
